uniqueID,name,gender,partyName,year_elected
Kelly1877,"Kelly, William",male,Liberal Party of Australia,1903
Kelly1877,"Kelly, William",male,Nationalist Party,1903
Kelly1912,"Kelly, Bert",male,Liberal Party of Australia,1958
Kelly1948,"Kelly, Ros",female,Australian Labor Party,1980
Kelly1954,"Kelly, De-Anne",female,The Nationals,1996
Kelly1954,"Kelly, De-Anne",female,National Party of Australia,1996
Kelly1960,"Kelly, Mike",male,Australian Labor Party,2007
Kelly1960,"Kelly, Mike",male,Australian Labor Party,2016
Kelly1963,"Kelly, Craig",male,Liberal Party of Australia,2010
Kelly1964,"Kelly, Jackie",female,Liberal Party of Australia,1996
Kelly1964,"Kelly, Jackie",female,Liberal Party of Australia,1996
Kemp1941,"Kemp, David",male,Liberal Party of Australia,1990
Kemp1944,"Kemp, Charles",male,Liberal Party of Australia,NA
Kendall1899,"Kendall, Roy",male,Liberal Party of Australia,NA
Kendell1851,"Kendell, William",male,Liberal Party of Australia,1913
Keneally1968,"Keneally, Kristina",female,Australian Labor Party,NA
Kennedy1860,"Kennedy, Thomas",male,Protectionist Party,1901
Kennedy1940,"Kennedy, David",male,Australian Labor Party,1969
Kennelly1900,"Kennelly, Pat",male,Australian Labor Party,NA
Kent1927,"Kent, Lewis",male,Australian Labor Party,1980
KentHughes1895,"Kent Hughes, Bill",male,Liberal Party of Australia,1949
Keogh1931,"Keogh, Len",male,Australian Labor Party,1969
Keogh1931,"Keogh, Len",male,Australian Labor Party,1983
Keogh1981,"Keogh, Matt",male,Australian Labor Party,2016
Keon1915,"Keon, Stan",male,Australian Labor Party,1949
Keon1915,"Keon, Stan",male,Australian Labor Party (Anti-Communist),1949
Kerby1885,"Kerby, Edwin",male,Nationalist Party,1919
Kerin1937,"Kerin, John",male,Australian Labor Party,1972
Kerin1937,"Kerin, John",male,Australian Labor Party,1978
Kernot1948,"Kernot, Cheryl",female,Australian Democrats,1998
Kernot1948,"Kernot, Cheryl",female,Australian Labor Party,1998
Kerr1952,"Kerr, Duncan",male,Australian Labor Party,1987
Ketter1961,"Ketter, Christopher",male,Australian Labor Party,NA
Khalil1973,"Khalil, Peter",male,Australian Labor Party,2016
Kilgariff1923,"Kilgariff, Bernard",male,Country Liberal Party (Northern Territory),NA
Killen1860,"Killen, William",male,Australian Country Party,1922
Killen1925,"Killen, Jim",male,Liberal Party of Australia,1955
King1920,"King, Robert",male,Australian Country Party,1958
King1920,"King, Robert",male,National Country Party,1958
King1952,"King, Peter",male,Independent,2001
King1952,"King, Peter",male,Liberal Party of Australia,2001
King1966,"King, Catherine",female,Australian Labor Party,2001
King1973,"King, Madeleine",female,Australian Labor Party,2016
Kingsmill1864,"Kingsmill, Walter",male,Nationalist Party,NA
Kingston1850,"Kingston, Charles",male,Protectionist Party,1903
Kingston1850,"Kingston, Charles",male,Protectionist Party,1901
Kirk1967,"Kirk, Linda",female,Australian Labor Party,NA
Kirwan1869,"Kirwan, John",male,Free Trade,1901
Kirwan1937,"Kirwan, Frank",male,Australian Labor Party,1969
Kitching1970,"Kitching, Kimberley",female,Australian Labor Party,NA
Klugman1924,"Klugman, Dick",male,Australian Labor Party,1969
Kneebone1876,"Kneebone, Harry",male,Australian Labor Party,NA
Knight1943,"Knight, John",male,Liberal Party of Australia,NA
Knott1956,"Knott, Peter",male,Australian Labor Party,1993
Knowles1951,"Knowles, Susan",female,Liberal Party of Australia,NA
Knox1850,"Knox, William",male,Anti-Socialist Party,1901
Knox1850,"Knox, William",male,Free Trade,1901
Knox1850,"Knox, William",male,Liberal Party of Australia,1901
Kroger1959,"Kroger, Helen",female,Liberal Party of Australia,NA
Lacey1887,"Lacey, Andrew",male,Australian Labor Party,1922
Lacey1900,"Lacey, Robert",male,Australian Labor Party,NA
Lajovic1921,"Lajovic, Misha",male,Liberal Party of Australia,NA
Lamb1939,"Lamb, Tony",male,Australian Labor Party,1972
Lamb1939,"Lamb, Tony",male,Australian Labor Party,1984
Lamb1972,"Lamb, Susan",female,Australian Labor Party,2016
Lamb1972,"Lamb, Susan",female,Australian Labor Party,2018
Lambert1881,"Lambert, William",male,Australian Labor Party,1921
Lambie1971,"Lambie, Jacqui",female,Jacqui Lambie Network,NA
Lambie1971,"Lambie, Jacqui",female,Independent,NA
Lambie1971,"Lambie, Jacqui",female,Jacqui Lambie Network,NA
Lambie1971,"Lambie, Jacqui",female,Palmer United Party,NA
Laming1966,"Laming, Andrew",male,Liberal Party of Australia,2004
Lamond1865,"Lamond, Hector",male,Nationalist Party,1917
Lamp1895,"Lamp, Charles",male,Australian Labor Party,NA
Landry1962,"Landry, Michelle",female,The Nationals,2013
Lane1873,"Lane, Albert",male,United Australia Party,1931
Lang1876,"Lang, Jack",male,Australian Labor Party (Non-Communist),1946
Lang1876,"Lang, Jack",male,Lang Labor Party,1946
Langmore1939,"Langmore, John",male,Australian Labor Party,1984
Langtry1880,"Langtry, Joseph",male,Australian Labor Party,1940
Large1878,"Large, William",male,Australian Labor Party,NA
Latham1877,"Latham, John",male,Liberal Party of Australia,1922
Latham1877,"Latham, John",male,Nationalist Party,1922
Latham1877,"Latham, John",male,United Australia Party,1922
Latham1882,"Latham, Charles",male,Australian Country Party,NA
Latham1961,"Latham, Mark",male,Australian Labor Party,1994
Laucke1914,"Laucke, Condor",male,Liberal Party of Australia,NA
Laught1907,"Laught, Keith",male,Liberal Party of Australia,NA
Laundy1971,"Laundy, Craig",male,Liberal Party of Australia,2013
Lavarch1961,"Lavarch, Michael",male,Australian Labor Party,1993
Lavarch1961,"Lavarch, Michael",male,Australian Labor Party,1987
Lavelle1887,"Lavelle, Thomas",male,Australian Labor Party,1919
Lawler1961,"Lawler, Tony",male,National Party of Australia,1998
Lawrence1906,"Lawrence, William",male,Liberal Party of Australia,1949
Lawrence1948,"Lawrence, Carmen",female,Australian Labor Party,1994
Lawrie1907,"Lawrie, Alexander",male,Australian Country Party,NA
Lawrie1907,"Lawrie, Alexander",male,National Country Party,NA
Lawson1875,"Lawson, Harry",male,Nationalist Party,NA
Lawson1880,"Lawson, George",male,Australian Labor Party,1931
Lawson1880,"Lawson, George",male,Federal Labor Party,1931
Lawson1897,"Lawson, John",male,United Australia Party,1931
Lazarus1965,"Lazarus, Glenn",male,Palmer United Party,NA
Lazzarini1894,"Lazzarini, Hubert",male,Australian Labor Party,1919
Lazzarini1894,"Lazzarini, Hubert",male,Australian Labor Party,1934
Lazzarini1894,"Lazzarini, Hubert",male,Australian Labor Party,1919
Lazzarini1894,"Lazzarini, Hubert",male,Australian Labor Party,1934
Lazzarini1894,"Lazzarini, Hubert",male,Lang Labor Party,1919
Lazzarini1894,"Lazzarini, Hubert",male,Lang Labor Party,1934
Leckie1872,"Leckie, John",male,Liberal Party of Australia,1917
Leckie1872,"Leckie, John",male,Nationalist Party,1917
Leckie1872,"Leckie, John",male,United Australia Party,1917
Lee1856,"Lee, Henry",male,Free Trade,1903
Lee1920,"Lee, Mervyn",male,Liberal Party of Australia,1966
Lee1957,"Lee, Michael",male,Australian Labor Party,1984
Lees1948,"Lees, Meg",female,Australian Democrats,NA
Lees1948,"Lees, Meg",female,Australian Progressive Alliance,NA
Lees1948,"Lees, Meg",female,Independent,NA
Leeser1976,"Leeser, Julian",male,Liberal Party of Australia,2016
Leigh1972,"Leigh, Andrew",male,Australian Labor Party,2016
Leigh1972,"Leigh, Andrew",male,Australian Labor Party,2010
Lemmon1908,"Lemmon, Nelson",male,Australian Labor Party,1943
Lemmon1908,"Lemmon, Nelson",male,Australian Labor Party,1954
Leslie1900,"Leslie, Hugh",male,Australian Country Party,1949
Leslie1900,"Leslie, Hugh",male,Australian Country Party,1961
Lewis1882,"Lewis, Arthur",male,Australian Labor Party,1929
Lewis1932,"Lewis, Austin",male,Liberal Party of Australia,NA
Ley1879,"Ley, Thomas",male,Nationalist Party,1925
Ley1961,"Ley, Sussan",female,Liberal Party of Australia,2001
Leyonhjelm1952,"Leyonhjelm, David",male,Liberal Democratic Party,NA
Liddell1862,"Liddell, Frank",male,Anti-Socialist Party,1903
Liddell1862,"Liddell, Frank",male,Free Trade,1903
Lieberman1938,"Lieberman, Lou",male,Liberal Party of Australia,1993
Lightfoot1936,"Lightfoot, Ross",male,Liberal Party of Australia,NA
Lillico1905,"Lillico, Elliot",male,Liberal Party of Australia,NA
Lindgren1969,"Lindgren, Joanna",female,Liberal Party of Australia,NA
Lindsay1905,"Lindsay, Robert",male,Liberal Party of Australia,1954
Lindsay1942,"Lindsay, Ted",male,Australian Labor Party,1983
Lindsay1944,"Lindsay, Peter",male,Liberal Party of Australia,1996
Lines1953,"Lines, Sue",female,Australian Labor Party,NA
Lister1875,"Lister, John",male,Nationalist Party,1917
Little1914,"Little, John",male,Democratic Labor Party,NA
Littleproud1976,"Littleproud, David",male,Nationalist Party,2016
Liu1964,"Liu, Gladys",female,Liberal Party of Australia,2019
Livermore1969,"Livermore, Kirsten",female,Australian Labor Party,1998
Livingston1856,"Livingston, John",male,Anti-Socialist Party,1906
Livingston1856,"Livingston, John",male,Liberal Party of Australia,1906
Livingston1856,"Livingston, John",male,Nationalist Party,1906
Lloyd1937,"Lloyd, Bruce",male,Australian Country Party,1971
Lloyd1937,"Lloyd, Bruce",male,National Country Party,1971
Lloyd1937,"Lloyd, Bruce",male,National Party of Australia,1971
Lloyd1954,"Lloyd, Jim",male,Liberal Party of Australia,1996
Long1870,"Long, James",male,Australian Labor Party,NA
Long1885,"Long, William",male,Australian Labor Party,1928
Lonsdale1843,"Lonsdale, Edmund",male,Free Trade,1903
Loosley1952,"Loosley, Stephen",male,Australian Labor Party,NA
Luchetti1904,"Luchetti, Tony",male,Australian Labor Party,1951
Luck1900,"Luck, Aubrey",male,Liberal Party of Australia,1955
Luck1900,"Luck, Aubrey",male,Liberal Party of Australia,1951
Lucock1916,"Lucock, Philip",male,Australian Country Party,1952
Lucock1916,"Lucock, Philip",male,National Country Party,1952
Ludlam1970,"Ludlam, Scott",male,Australian Greens,NA
Ludwig1959,"Ludwig, Joe",male,Australian Labor Party,NA
Lundy1967,"Lundy, Kate",female,Australian Labor Party,NA
Lusher1945,"Lusher, Stephen",male,Australian Country Party,1974
Lusher1945,"Lusher, Stephen",male,National Country Party,1974
Lusher1945,"Lusher, Stephen",male,National Party of Australia,1974
Lynch1862,"Lynch, John",male,Australian Labor Party,1914
Lynch1862,"Lynch, John",male,Nationalist Party,1914
Lynch1867,"Lynch, Patrick",male,Australian Labor Party,NA
Lynch1867,"Lynch, Patrick",male,Nationalist Party,NA
Lynch1933,"Lynch, Phillip",male,Liberal Party of Australia,1966
Lyne1844,"Lyne, William",male,Independent,1901
Lyne1844,"Lyne, William",male,Protectionist Party,1901
Lyons1879,"Lyons, Joseph",male,Australian Labor Party,1929
Lyons1879,"Lyons, Joseph",male,United Australia Party,1929
Lyons1897,"Lyons, Enid",female,Liberal Party of Australia,1943
Lyons1897,"Lyons, Enid",female,United Australia Party,1943
Lyons1953,"Lyons, Geoff",male,Australian Labor Party,2010
MacDonald1880,"MacDonald, John",male,Australian Labor Party,NA
MacDonald1880,"MacDonald, John",male,Federal Labor Party,NA
MacDonald1892,"MacDonald, Allan",male,Liberal Party of Australia,NA
MacDonald1892,"MacDonald, Allan",male,United Australia Party,NA
Macdonald1945,"Macdonald, Ian",male,Liberal Party of Australia,NA
Macdonald1954,"Macdonald, Sandy",male,The Nationals,NA
Macdonald1954,"Macdonald, Sandy",male,National Party of Australia,NA
MacdonaldPaterson1844,"Macdonald-Paterson, Thomas",male,Free Trade,1901
Macfarlane1844,"Macfarlane, James",male,Free Trade,NA
Macfarlane1955,"Macfarlane, Ian",male,Liberal Party of Australia,1998
MacGibbon1934,"MacGibbon, David",male,Liberal Party of Australia,NA
Mack1933,"Mack, Ted",male,Independent,1990
Mackay1872,"Mackay, George",male,Nationalist Party,1917
Mackay1872,"Mackay, George",male,United Australia Party,1917
Mackay1919,"Mackay, Malcolm",male,Liberal Party of Australia,1963
Mackay1960,"Mackay, Sue",female,Australian Labor Party,NA
Mackellar1844,"Mackellar, Charles",male,Protectionist Party,NA
MacKellar1938,"MacKellar, Michael",male,Liberal Party of Australia,1969
MacKenzie1941,"MacKenzie, Sandy",male,National Country Party,1975
MacKenzie1941,"MacKenzie, Sandy",male,National Party of Australia,1975
Mackinnon1903,"Mackinnon, Dan",male,Liberal Party of Australia,1953
Mackinnon1903,"Mackinnon, Dan",male,Liberal Party of Australia,1949
Macklin1943,"Macklin, Michael",male,Australian Democrats,NA
Macklin1953,"Macklin, Jenny",female,Australian Labor Party,1996
Macphee1938,"Macphee, Ian",male,Liberal Party of Australia,1974
Macphee1938,"Macphee, Ian",male,Liberal Party of Australia,1984
MacTiernan1953,"MacTiernan, Alannah",female,Australian Labor Party,2013
Madigan1966,"Madigan, John",male,Democratic Labor Party,NA
Madigan1966,"Madigan, John",male,Independent,NA
Maguire1945,"Maguire, Graham",male,Australian Labor Party,NA
Maher1891,"Maher, Edmund",male,Australian Country Party,NA
Maher1936,"Maher, Michael",male,Australian Labor Party,1982
Mahon1857,"Mahon, Hugh",male,Australian Labor Party,1901
Mahon1857,"Mahon, Hugh",male,Australian Labor Party,1913
Mahon1857,"Mahon, Hugh",male,Australian Labor Party,1919
Mahoney1892,"Mahoney, Gerald",male,Australian Labor Party,1934
Mahoney1892,"Mahoney, Gerald",male,Federal Labor Party,1934
Mahony1877,"Mahony, William",male,Australian Labor Party,1915
Maisey1915,"Maisey, Donald",male,Australian Country Party,1963
Makin1889,"Makin, Norman",male,Australian Labor Party,1955
Makin1889,"Makin, Norman",male,Australian Labor Party,1919
Makin1889,"Makin, Norman",male,Australian Labor Party,1954
Makin1889,"Makin, Norman",male,Australian Labor Party,1955
Makin1889,"Makin, Norman",male,Australian Labor Party,1919
Makin1889,"Makin, Norman",male,Australian Labor Party,1954
Makin1889,"Makin, Norman",male,Federal Labor Party,1955
Makin1889,"Makin, Norman",male,Federal Labor Party,1919
Makin1889,"Makin, Norman",male,Federal Labor Party,1954
Maloney1854,"Maloney, William",male,Australian Labor Party,1904
Maloney1854,"Maloney, William",male,Australian Labor Party,1904
Maloney1854,"Maloney, William",male,Federal Labor Party,1904
Manifold1867,"Manifold, Chester",male,Liberal Party of Australia,1901
Manifold1867,"Manifold, Chester",male,Liberal Party of Australia,1913
Manifold1867,"Manifold, Chester",male,Nationalist Party,1901
Manifold1867,"Manifold, Chester",male,Nationalist Party,1913
Manifold1867,"Manifold, Chester",male,Protectionist Party,1901
Manifold1867,"Manifold, Chester",male,Protectionist Party,1913
Mann1874,"Mann, Edward",male,Nationalist Party,1922
Manning1872,"Manning, Arthur",male,Nationalist Party,1922
Marek1964,"Marek, Paul",male,National Party of Australia,1996
Margetts1955,"Margetts, Dee",female,The Greens (WA) Inc,NA
Marino1954,"Marino, Nola",female,Liberal Party of Australia,2007
Marks1875,"Marks, Walter",male,Independent National(ist),1919
Marks1875,"Marks, Walter",male,Nationalist Party,1919
Markus1958,"Markus, Louise",female,Liberal Party of Australia,2004
Markus1958,"Markus, Louise",female,Liberal Party of Australia,2010
Marles1967,"Marles, Richard",male,Australian Labor Party,2007
Marr1880,"Marr, Charles",male,Nationalist Party,1919
Marr1880,"Marr, Charles",male,Nationalist Party,1931
Marr1880,"Marr, Charles",male,United Australia Party,1919
Marr1880,"Marr, Charles",male,United Australia Party,1931
Marriott1913,"Marriott, John",male,Liberal Party of Australia,NA
Marshall1960,"Marshall, Gavin",male,Australian Labor Party,NA
Martens1874,"Martens, George",male,Australian Labor Party,1928
Martens1874,"Martens, George",male,Australian Labor Party,1928
Martens1874,"Martens, George",male,Federal Labor Party,1928
Martin1920,"Martin, Vincent",male,Australian Labor Party,1969
Martin1948,"Martin, Stephen",male,Australian Labor Party,1993
Martin1948,"Martin, Stephen",male,Australian Labor Party,1984
Martin1960,"Martin, Steve",male,Independent,NA
Martin1960,"Martin, Steve",male,Jacki Lambie Network,NA
Martin1960,"Martin, Steve",male,The Nationals,NA
Martin1977,"Martin, Fiona",female,Liberal Party of Australia,2019
Martyr1932,"Martyr, John",male,Liberal Party of Australia,1975
Marwick1895,"Marwick, Thomas",male,Australian Country Party,1940
Mason1926,"Mason, Colin",male,Australian Democrats,NA
Mason1962,"Mason, Brett",male,Liberal Party of Australia,NA
MassyGreene1874,"Massy-Greene, Walter",male,Liberal Party of Australia,1910
MassyGreene1874,"Massy-Greene, Walter",male,Nationalist Party,1910
Matheson1861,"Matheson, Alexander",male,Free Trade,NA
Matheson1958,"Matheson, Russell",male,Liberal Party of Australia,2010
Mathews1865,"Mathews, James",male,Australian Labor Party,1906
Mathews1935,"Mathews, Race",male,Australian Labor Party,1972
Mattner1893,"Mattner, Ted",male,Liberal Party of Australia,NA
Mauger1857,"Mauger, Samuel",male,Protectionist Party,1906
Mauger1857,"Mauger, Samuel",male,Protectionist Party,1901
Maughan1863,"Maughan, William",male,Australian Labor Party,NA
Maunsell1922,"Maunsell, Ron",male,Australian Country Party,NA
Maunsell1922,"Maunsell, Ron",male,National Country Party,NA
Maxwell1859,"Maxwell, George",male,Independent National(ist),1917
Maxwell1859,"Maxwell, George",male,Nationalist Party,1917
Maxwell1859,"Maxwell, George",male,United Australia Party,1917
May1950,"May, Margaret",female,Liberal Party of Australia,1998
Mayer1932,"Mayer, Helen",female,Australian Labor Party,1983
McAllister1973,"McAllister, Jenny",female,Australian Labor Party,NA
McArthur1937,"McArthur, Stewart",male,Liberal Party of Australia,1984
McAuliffe1918,"McAuliffe, Ron",male,Australian Labor Party,NA
McBain1982,"McBain, Kristy",female,Australian Labor Party,2020
McBride1892,"McBride, Philip",male,Liberal Country League,1931
McBride1892,"McBride, Philip",male,Liberal Country League,1946
McBride1892,"McBride, Philip",male,Liberal Party of Australia,1931
McBride1892,"McBride, Philip",male,Liberal Party of Australia,1946
McBride1892,"McBride, Philip",male,Liberal Party of Australia,1931
McBride1892,"McBride, Philip",male,Liberal Party of Australia,1946
McBride1892,"McBride, Philip",male,United Australia Party,1931
McBride1892,"McBride, Philip",male,United Australia Party,1946
McBride1975,"McBride, Emma",female,Australian Labor Party,2016
McCall1908,"McCall, William",male,United Australia Party,1934
McCallum1892,"McCallum, John",male,Liberal Party of Australia,NA
McCarthy1970,"McCarthy, Malarndirri",female,Australian Labor Party,NA
McCay1864,"McCay, James",male,Protectionist Party,1901
McClelland1875,"McClelland, Hugh",male,Australian Country Party,1931
McClelland1875,"McClelland, Hugh",male,Australian Country Party,1931
McClelland1915,"McClelland, Jim",male,Australian Labor Party,NA
McClelland1926,"McClelland, Douglas",male,Australian Labor Party,NA
McClelland1958,"McClelland, Robert",male,Australian Labor Party,1996
McColl1844,"McColl, James",male,Anti-Socialist Party,1901
McColl1844,"McColl, James",male,Liberal Party of Australia,1901
McColl1844,"McColl, James",male,Protectionist Party,1901
McColm1914,"McColm, Malcolm",male,Liberal Party of Australia,1949
McCormack1964,"McCormack, Michael",male,The Nationals,2010
McDonald,"McDonald, Susan",female,The Nationals,NA
McDonald1861,"McDonald, Charles",male,Australian Labor Party,1901
McDonald1872,"McDonald, Frederick",male,Australian Labor Party,1922
McDonald1888,"McDonald, Allan",male,Liberal Party of Australia,1940
McDonald1888,"McDonald, Allan",male,United Australia Party,1940
McDougall1857,"McDougall, Allan",male,Australian Labor Party,NA
McDougall1867,"McDougall, John",male,Australian Labor Party,1906
McDougall1946,"McDougall, Graeme",male,Liberal Party of Australia,1996
McEacharn1852,"McEacharn, Malcolm",male,Protectionist Party,1901
McEwen1900,"McEwen, John",male,Australian Country Party,1934
McEwen1900,"McEwen, John",male,Australian Country Party,1937
McEwen1900,"McEwen, John",male,Australian Country Party,1949
McEwen1900,"McEwen, John",male,Australian Country Party,1934
McEwen1900,"McEwen, John",male,Australian Country Party,1937
McEwen1900,"McEwen, John",male,Australian Country Party,1949
McEwen1900,"McEwen, John",male,Liberal Country League,1934
McEwen1900,"McEwen, John",male,Liberal Country League,1937
McEwen1900,"McEwen, John",male,Liberal Country League,1949
McEwen1954,"McEwen, Anne",female,Australian Labor Party,NA
McFarlane1944,"McFarlane, Jann",female,Australian Labor Party,1998
McGauran1955,"McGauran, Peter",male,The Nationals,1983
McGauran1955,"McGauran, Peter",male,National Party of Australia,1983
McGauran1957,"McGauran, Julian",male,Liberal Party of Australia,NA
McGauran1957,"McGauran, Julian",male,The Nationals,NA
McGauran1957,"McGauran, Julian",male,National Party of Australia,NA
McGowan1953,"McGowan, Cathy",female,Independent,2013
McGrath1872,"McGrath, Charles",male,Australian Labor Party,1913
McGrath1872,"McGrath, Charles",male,Australian Labor Party,1920
McGrath1872,"McGrath, Charles",male,United Australia Party,1913
McGrath1872,"McGrath, Charles",male,United Australia Party,1920
McGrath1974,"McGrath, James",male,Liberal Party of Australia,NA
McGregor1848,"McGregor, Gregor",male,Australian Labor Party,NA
McGuren1909,"McGuren, Frank",male,Australian Labor Party,1961
McHugh1887,"McHugh, Charles",male,Australian Labor Party,NA
McHugh1892,"McHugh, Sydney",male,Australian Labor Party,1938
McHugh1934,"McHugh, Jeannette",female,Australian Labor Party,1993
McHugh1934,"McHugh, Jeannette",female,Australian Labor Party,1983
McIntosh1925,"McIntosh, Gordon",male,Australian Labor Party,NA
McIntosh1977,"McIntosh, Melissa",female,Liberal Party of Australia,2019
McIvor1900,"McIvor, Hector",male,Australian Labor Party,1955
McKellar1903,"McKellar, Gerald",male,Australian Country Party,NA
McKenna1895,"McKenna, Nicholas",male,Australian Labor Party,NA
McKenzie1933,"McKenzie, David",male,Australian Labor Party,1972
McKenzie1969,"McKenzie, Bridget",female,The Nationals,NA
McKew1953,"McKew, Maxine",female,Australian Labor Party,2007
McKiernan1944,"McKiernan, James",male,Australian Labor Party,NA
McKim1965,"McKim, Nick",male,Australian Greens,NA
McKissock1872,"McKissock, Andrew",male,Australian Labor Party,NA
McLachlan1870,"McLachlan, James",male,United Australia Party,NA
McLachlan1872,"McLachlan, Alexander",male,Nationalist Party,NA
McLachlan1872,"McLachlan, Alexander",male,United Australia Party,NA
McLachlan1936,"McLachlan, Ian",male,Liberal Party of Australia,1990
McLachlan1966,"Andrew, McLachlan",male,Liberal Party of Australia,NA
McLaren1921,"McLaren, Geoff",male,Australian Labor Party,NA
McLean1840,"McLean, Allan",male,Protectionist Party,1901
McLean1863,"McLean, Francis",male,Free Trade,1901
McLean1937,"McLean, Paul",male,Australian Democrats,NA
McLean1944,"McLean, Ross",male,Liberal Party of Australia,1975
McLeay1892,"McLeay, George",male,Liberal Party of Australia,NA
McLeay1892,"McLeay, George",male,United Australia Party,NA
McLeay1893,"McLeay, John (Sr)",male,Liberal Country League,1949
McLeay1893,"McLeay, John (Sr)",male,Liberal Party of Australia,1949
McLeay1893,"McLeay, John (Sr)",male,Liberal Party of Australia,1949
McLeay1922,"McLeay, John (Jr)",male,Liberal Party of Australia,1966
McLeay1945,"McLeay, Leo",male,Australian Labor Party,1979
McLeay1945,"McLeay, Leo",male,Australian Labor Party,1993
McLeod1892,"McLeod, Donald",male,Australian Labor Party,1940
McLeod1892,"McLeod, Donald",male,Australian Labor Party,1951
McLucas1958,"McLucas, Jan",female,Australian Labor Party,NA
McMahon1908,"McMahon, William",male,Liberal Party of Australia,1949
McMahon1930,"McMahon, Leslie",male,Australian Labor Party,1975
McMahon1967,"McMahon, Sam",female,Country Liberal Party (Northern Territory),NA
McManus1905,"McManus, Francis",male,Australian Labor Party (Anti-Communist),NA
McManus1905,"McManus, Francis",male,Democratic Labor Party,NA
McMillan1850,"McMillan, William",male,Free Trade,1901
McMullan1947,"McMullan, Bob",male,Australian Labor Party,1996
McMullan1947,"McMullan, Bob",male,Australian Labor Party,1998
McMullin1900,"McMullin, Alister",male,Liberal Party of Australia,NA
McNamara1964,"McNamara, Karen",female,Liberal Party of Australia,2013
McNeill1868,"McNeill, John",male,Australian Labor Party,1922
McNeill1868,"McNeill, John",male,Australian Labor Party,1929
McNeill1921,"McNeill, Neil",male,Liberal Party of Australia,1961
McNicoll1877,"McNicoll, Walter",male,Australian Country Party,1931
McTiernan1892,"McTiernan, Edward",male,Australian Labor Party,1929
McVeigh1930,"McVeigh, Tom",male,Australian Country Party,1972
McVeigh1930,"McVeigh, Tom",male,Australian Country Party,1984
McVeigh1930,"McVeigh, Tom",male,National Country Party,1972
McVeigh1930,"McVeigh, Tom",male,National Country Party,1984
McVeigh1930,"McVeigh, Tom",male,National Party of Australia,1972
McVeigh1930,"McVeigh, Tom",male,National Party of Australia,1984
McVeigh1965,"McVeigh, John",male,Liberal Party of Australia,2016
McWilliams1856,"McWilliams, William",male,Anti-Socialist Party,1903
McWilliams1856,"McWilliams, William",male,Anti-Socialist Party,1928
McWilliams1856,"McWilliams, William",male,Australian Country Party,1903
McWilliams1856,"McWilliams, William",male,Australian Country Party,1928
McWilliams1856,"McWilliams, William",male,Independent,1903
McWilliams1856,"McWilliams, William",male,Independent,1928
McWilliams1856,"McWilliams, William",male,Liberal Party of Australia,1903
McWilliams1856,"McWilliams, William",male,Liberal Party of Australia,1928
McWilliams1856,"McWilliams, William",male,Nationalist Party,1903
McWilliams1856,"McWilliams, William",male,Nationalist Party,1928
McWilliams1856,"McWilliams, William",male,Revenue Tariff,1903
McWilliams1856,"McWilliams, William",male,Revenue Tariff,1928
Melham1954,"Melham, Daryl",male,Australian Labor Party,1990
Melzer1926,"Melzer, Jean",female,Australian Labor Party,NA
Menzies1894,"Menzies, Robert",male,Liberal Party of Australia,1934
Menzies1894,"Menzies, Robert",male,United Australia Party,1934
Messner1939,"Messner, Tony",male,Liberal Party of Australia,NA
Mildren1932,"Mildren, John",male,Australian Labor Party,1980
Miles1947,"Miles, Chris",male,Liberal Party of Australia,1984
Millar1925,"Millar, Clarrie",male,Australian Country Party,1974
Millar1925,"Millar, Clarrie",male,National Country Party,1974
Millar1925,"Millar, Clarrie",male,National Party of Australia,1974
Millen1860,"Millen, Edward",male,Anti-Socialist Party,NA
Millen1860,"Millen, Edward",male,Free Trade,NA
Millen1860,"Millen, Edward",male,Liberal Party of Australia,NA
Millen1860,"Millen, Edward",male,Nationalist Party,NA
Millen1877,"Millen, John",male,Nationalist Party,NA
Millen1877,"Millen, John",male,United Australia Party,NA
Milliner1911,"Milliner, Bertie",male,Australian Labor Party,NA
Milne1953,"Milne, Christine",female,Australian Greens,NA
Milton1928,"Milton, Peter",male,Australian Labor Party,1980
Minchin1953,"Minchin, Nick",male,Liberal Party of Australia,NA
Minogue1893,"Minogue, Dan",male,Australian Labor Party,1949
Mirabella1968,"Mirabella, Sophie",female,Liberal Party of Australia,2001
Missen1925,"Missen, Alan",male,Liberal Party of Australia,NA
MitchellBrian1967,"Mitchell, Brian",male,Australian Labor Party,2016
MitchellRobert1967,"Mitchell, Rob",male,Australian Labor Party,2010
Molan1950,"Molan, Jim",male,Liberal Party of Australia,NA
Moloney1876,"Moloney, Parker",male,Australian Labor Party,1919
Moloney1876,"Moloney, Parker",male,Australian Labor Party,1910
Moloney1876,"Moloney, Parker",male,Australian Labor Party,1914
Monaghan1921,"Monaghan, James",male,Australian Labor Party,1961
Mooney1880,"Mooney, Patrick",male,Lang Labor Party,NA
Moore1936,"Moore, John",male,Liberal Party of Australia,1975
Moore1956,"Moore, Claire",female,Australian Labor Party,NA
Morgan1881,"Morgan, Arthur",male,Nationalist Party,1929
Morgan1897,"Morgan, Charles",male,Australian Labor Party,1940
Morgan1897,"Morgan, Charles",male,Australian Labor Party,1949
Morris1903,"Morris, Kenneth",male,Liberal Party of Australia,NA
Morris1932,"Morris, Peter",male,Australian Labor Party,1972
Morris1936,"Morris, John",male,Australian Labor Party,NA
Morris1940,"Morris, Allan",male,Australian Labor Party,1983
Morrison1928,"Morrison, Bill",male,Australian Labor Party,1969
